날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2021-08-27,12974.83,13092.92,12898.14,12974.84,56106812,1531396246625,57973243900360
2021-08-30,13082.61,13110.97,12992.38,13013.09,47215192,1359594181565,58147386627840
2021-08-31,13051.96,13182.54,13024.74,13182.23,95538196,2149359858230,58918850073945
2021-09-01,13177.05,13458.71,13167.9,13458.71,70277453,2172981969570,60156605085080
2021-09-02,13500.0,13644.99,13454.92,13633.65,88297625,2685689498630,60987673588815
2021-09-03,13626.36,13690.96,13582.46,13598.84,47693052,1464572298835,60830262682225
2021-09-06,13574.01,13574.01,13440.73,13529.89,81127736,2189859100305,60521242777660
2021-09-07,13482.06,13523.01,13385.92,13398.76,71356972,1469157409335,59934497152195
2021-09-08,13390.79,13396.23,13015.45,13016.06,47773660,1206026006795,58220616989525
2021-09-09,12917.51,13073.54,12836.19,12983.28,42031965,1194573626445,58120740592840
2021-09-10,13011.39,13051.43,12889.71,12998.41,39034652,1303466158605,58236773933610
2021-09-13,12972.21,12980.96,12818.31,12858.05,28118601,783461480050,57607309557820
2021-09-14,12909.49,12983.2,12874.73,12966.6,33492753,842247774730,58103317302300
2021-09-15,12998.24,13146.13,12982.71,13117.51,53178367,1250410995428,58801922813165
2021-09-16,13201.1,13201.1,13005.9,13040.08,31848730,861086966035,58458926336775
2021-09-17,13074.43,13168.12,12992.18,13165.48,65656774,1258842992465,59024360278260
2021-09-23,13151.46,13244.08,13078.54,13146.39,86765732,1815952742500,58941452211525
2021-09-24,13200.3,13236.94,13101.92,13118.3,56628573,1389646683005,58823225865765
2021-09-27,13083.53,13083.53,12947.2,12963.92,65992914,1244768486775,58583491618065
2021-09-28,12902.86,12958.24,12733.6,12733.6,64641645,1632789545075,57540462553445
2021-09-29,12538.29,12705.06,12472.04,12618.02,48260461,1137384320800,57017486442460
2021-09-30,12618.69,12753.02,12405.93,12472.2,55168800,1264859233690,56368906451930
2021-10-01,12465.72,12517.11,12083.35,12114.05,56915676,1583263264965,54753118604355
2021-10-05,11959.49,11970.85,11383.46,11401.42,72130485,2152681757390,51530394065295
2021-10-06,11470.04,11565.11,10821.7,10821.7,113940347,3734742747435,48909031113940
2021-10-07,10928.32,11312.39,10928.32,11307.96,73050192,2092102427455,51111468810320
2021-10-08,11407.52,11433.74,11082.95,11174.45,55363463,1527928870360,50509660278340
2021-10-12,11108.33,11108.92,10926.29,10988.19,50665554,1263960879175,49668551912330
2021-10-13,10977.42,11143.61,10970.07,11081.29,79638362,1544463291180,50093060682720
2021-10-14,11139.71,11589.46,11121.56,11589.46,92793219,2297913302685,52391867694445
2021-10-15,11651.96,11686.21,11477.91,11523.88,61641825,1601100508860,52109716834085
2021-10-18,11540.86,11566.52,11361.6,11493.4,54481138,1242417355180,51973857918900
2021-10-19,11519.21,11657.67,11495.92,11655.9,61681221,1332256910890,52709421658190
2021-10-20,11697.06,11747.8,11621.73,11623.73,43067134,965796876940,52563819755860
2021-10-21,11648.45,11663.8,11472.86,11479.39,30872477,721256373335,51910957061065
2021-10-22,11464.36,11612.83,11384.25,11536.69,41576579,983272120800,52171191152345
2021-10-25,11574.67,11613.4,11479.5,11531.0,42512861,877834550140,52086868864150
2021-10-26,11559.99,11828.05,11555.88,11808.01,40387023,1033691578280,53434154091500
2021-10-27,11837.42,11849.56,11679.37,11679.37,32326936,818987268095,52864411358130
2021-10-28,11682.79,11718.94,11551.32,11569.1,38954680,970348725190,52375307795895
2021-10-29,11600.7,11630.38,11275.81,11287.48,30365431,770411970725,51107375940170
2021-11-01,11315.78,11500.34,11283.66,11415.39,29099219,732888973740,51682374625540
2021-11-02,11420.96,11620.09,11420.96,11550.87,22211489,494039568705,52346177489740
2021-11-03,11593.47,11598.2,11468.08,11533.81,24265944,583885789830,52274135755100
2021-11-04,11618.96,11660.26,11384.02,11435.52,25857462,613352895225,51825693550515
2021-11-05,11438.56,11438.56,11273.33,11305.03,27214928,811802121100,51229849956175
2021-11-08,11148.36,11166.31,10780.74,10960.41,34639368,772515937010,49682438431505
2021-11-09,10940.66,11121.51,10813.08,10827.53,25552716,568686747060,49082808214015
2021-11-10,10803.14,10812.56,10522.43,10546.42,38707344,861312936010,47817303436995
2021-11-11,10469.96,10581.78,10300.84,10334.59,32686072,660476000790,46859906954345
2021-11-12,10465.88,10594.71,10443.37,10561.49,28403314,681268217655,47915646468690
2021-11-15,10655.84,11026.48,10647.51,10949.43,45592398,1299064983260,49690511307595
2021-11-16,10935.47,10969.25,10823.22,10908.89,24741820,637355682100,49517234447940
2021-11-17,10911.05,10911.05,10612.01,10630.19,24526155,565394159790,47759613398110
2021-11-18,10619.6,10619.6,10450.64,10450.64,19431993,413281530850,46956018693040
2021-11-19,10451.6,10630.17,10398.94,10609.75,21556722,505977542050,47673633846765
2021-11-22,10622.4,10725.64,10601.02,10668.76,20912237,488427112260,47938358396075
2021-11-23,10618.97,10629.82,10476.09,10479.72,15742344,375747963335,47103997375900
2021-11-24,10508.97,10684.59,10508.97,10639.26,30063585,877872469495,47818168658445
2021-11-25,10675.57,10760.05,10653.41,10719.68,21134802,619494785800,48174669900760
2021-11-26,10727.28,10924.17,10718.04,10852.5,59508018,1782302209860,48772103938350
2021-11-29,10856.22,11058.9,10799.42,10832.38,67724841,1888639627845,48691742750700
2021-11-30,10809.04,10880.49,10531.53,10588.97,83815275,2003071820530,47601091222035
2021-12-01,10596.2,10711.73,10547.1,10651.07,65552864,1499794866760,47867138327445
2021-12-02,10665.24,10700.96,10509.93,10622.23,48743371,1101687750120,47730175663230
2021-12-03,10642.76,10807.6,10533.28,10806.21,39194975,823486541700,48559420889155
2021-12-06,10774.58,10882.24,10685.74,10834.54,47301180,1282084105525,48498215864385
2021-12-07,10819.13,10998.09,10793.12,10981.38,59090611,1492848454480,49156977835300
2021-12-08,11037.48,11246.0,11037.48,11215.36,46307668,1428616241930,50213475127745
2021-12-09,11200.22,11426.16,11196.64,11426.16,56574411,1116826452920,51153792374250
2021-12-10,11431.95,11440.99,11295.84,11297.12,40530015,862906371690,50574817224490
2021-12-13,11309.18,11406.81,11204.11,11217.92,37987484,1387494887685,50232802741955
2021-12-14,11236.58,11330.9,11236.43,11298.63,57088669,1142359031405,50587036074595
2021-12-15,11301.34,11561.54,11222.45,11482.88,93734373,1888554614845,51439465586975
2021-12-16,11556.54,11566.51,11446.73,11458.0,93113228,2065071164150,51327908779710
2021-12-17,11431.93,11492.28,11296.26,11374.08,59567714,1636557901995,50953051039755
2021-12-20,11382.01,11472.32,11345.13,11379.08,73119751,2120740866305,50988033050300
2021-12-21,11423.88,11433.99,11130.87,11141.39,47309250,1443672079140,49919248225185
2021-12-22,11176.65,11176.65,10982.06,11103.16,58679494,1597012868860,49752439646015
2021-12-23,11075.89,11093.3,10992.83,11013.68,61008435,1357946135945,49361859046540
2021-12-24,11018.03,11099.56,10957.57,10959.44,54374311,1130802548515,49123146179440
2021-12-27,10987.07,11197.12,10982.87,11152.23,77853872,1358419639115,50156377397760
2021-12-28,11218.36,11262.88,11105.52,11179.41,49248826,1070775406075,50275284631380
2021-12-29,11234.87,11375.14,11183.93,11235.49,58055568,1281163338075,50250199555865
2021-12-30,11281.9,11291.22,11119.85,11150.84,36078052,883917474045,49884500520640
2022-01-03,11185.86,11210.79,11054.11,11202.41,25002792,648815672945,50121656069790
2022-01-04,11171.16,11181.68,11011.39,11038.11,24433010,585596924780,49385088468350
2022-01-05,11039.92,11039.92,10817.58,10923.05,77474361,1779371915285,48877009764975
2022-01-06,10798.96,10910.37,10646.57,10653.77,95712873,1435292637305,47709396255115
2022-01-07,10700.44,10824.04,10688.26,10713.24,43070924,858511083680,47985037033725
2022-01-10,10700.02,10713.71,10517.58,10537.42,56040961,807321120815,47211453509820
2022-01-11,10584.98,10631.75,10404.73,10446.31,49625641,685279173420,46789829091780
2022-01-12,10522.25,10807.11,10522.25,10807.11,61186509,1039766676710,48418465974710
2022-01-13,10806.49,10806.49,10573.2,10598.18,65012798,1061991831230,47485730517180
2022-01-14,10485.69,10508.4,10347.24,10357.58,51728563,897519003485,46424599013605
2022-01-17,10315.95,10325.36,10110.12,10132.53,28224283,519279453410,45409027461705
2022-01-18,10170.22,10295.93,9951.21,9963.33,24939569,539053408360,44650162049675
2022-01-19,9847.18,9955.56,9817.27,9881.92,23912100,482273616030,44291302489900
2022-01-20,9913.45,10142.36,9890.19,10142.36,26640287,509856489075,45469923189095
2022-01-21,10103.61,10193.83,9987.62,10057.2,40686462,621921599345,45085594523180
2022-01-24,10063.47,10063.63,9830.5,9832.36,34183004,640418337860,44131998143105
2022-01-25,9896.14,9921.48,9506.07,9561.99,45133605,881715837065,42852279418580
2022-01-26,9589.07,9709.72,9494.07,9512.75,50377982,971488532130,42621190348185
2022-01-27,9539.01,9548.63,9136.5,9140.14,59993292,1118529804990,40922069748105
2022-01-28,9193.49,9512.61,9193.49,9512.61,77063034,1733091334095,42593351359325
2022-02-03,9713.21,10079.39,9712.95,10013.3,102195514,2551355904290,44844160516935
2022-02-04,9971.3,9977.7,9764.35,9824.89,79085322,1520522310875,44012815184810
2022-02-07,9875.85,9875.85,9702.63,9772.28,65483270,1046264355535,43768304328675
2022-02-08,9757.47,9808.85,9617.33,9690.86,85354856,1286656799215,43406798253025
2022-02-09,9739.13,9808.48,9714.34,9808.48,34816729,524121285205,43948550481210
2022-02-10,9839.26,9883.59,9649.62,9688.65,40310365,794521281455,43417646137330
2022-02-11,9622.19,9622.19,9380.15,9388.94,34882399,686613895900,42088445494200
2022-02-14,9246.4,9287.56,9091.47,9131.28,25633655,431075194340,40946629545840
2022-02-15,9137.51,9140.24,8856.51,8873.13,25809161,475123807190,39795302273610
2022-02-16,9027.54,9354.71,9027.54,9354.03,47346023,770322363285,41957072045380
2022-02-17,9352.93,9448.21,9104.7,9258.96,53886830,754220940335,41578065009675
2022-02-18,9130.4,9336.37,9106.73,9325.68,28223438,465083448845,41886887757310
2022-02-21,9217.84,9392.61,9156.27,9388.5,36935246,540826618460,42367800407170
2022-02-22,9215.87,9287.62,9144.26,9174.37,34682563,689839790490,41414026290280
2022-02-23,9231.75,9363.7,9231.75,9301.88,45181744,619649092395,41973109726320
2022-02-24,9216.04,9216.04,8978.1,8988.22,36710159,614041644920,40565988805990
2022-02-25,9162.61,9271.66,9135.47,9259.93,26518500,455402059150,41806547768720
2022-02-28,9211.0,9359.04,9139.99,9347.36,41084769,591744041110,42192949266610
2022-03-02,9314.87,9483.85,9304.11,9446.54,28068057,495674138885,42635311800685
2022-03-03,9484.54,9726.15,9443.11,9721.82,43182027,752184436900,43896892172995
2022-03-04,9673.95,9688.13,9523.74,9571.66,27713665,459569909870,43226565221285
2022-03-07,9464.61,9491.82,9346.87,9364.48,23677493,408098606115,42277140699175
2022-03-08,9236.74,9497.78,9191.01,9367.66,36448198,799918708110,42299418350575
2022-03-10,9499.22,9627.97,9499.22,9589.33,25775187,519511929590,43282221729650
2022-03-11,9570.54,9691.04,9543.39,9570.98,22096716,490813006825,43212733147600
2022-03-14,9613.22,9613.22,9318.83,9327.96,23157804,482289934125,42113780105360
2022-03-15,9324.72,9446.42,9259.34,9409.98,42334017,553795801555,42486997751615
2022-03-16,9502.96,9603.23,9500.48,9596.21,47195589,675076896860,43335583565500
2022-03-17,9686.68,9882.57,9686.68,9872.04,27745936,556793301370,44578647488570
2022-03-18,9864.91,9966.57,9817.88,9964.17,34712139,722778190435,45001269931750
2022-03-21,9973.51,9973.51,9796.73,9796.74,19721006,367668401320,44408712766830
2022-03-22,9767.33,9836.15,9726.78,9823.66,28015426,423198472365,44532821062760
2022-03-23,9843.45,9921.21,9821.7,9834.32,30305934,435338444985,44584775500050
2022-03-24,9800.19,9876.72,9707.87,9850.97,20575447,361446557580,44671174707355
2022-03-25,9885.79,9892.07,9800.89,9833.18,28134016,421094258250,44606962587215
2022-03-28,9792.63,9792.63,9678.45,9678.45,26030231,399596467480,43920980684025
2022-03-29,9731.51,9922.04,9709.2,9922.04,58524379,603951372690,45038157360020
2022-03-30,9934.05,10011.87,9914.07,9946.0,79280840,713971488865,45364824353300
2022-03-31,9925.09,9986.04,9864.15,9891.5,32880837,422534466400,45117833343205
2022-04-01,9857.9,9857.9,9729.81,9815.76,40134572,551105616180,44777332695080
2022-04-04,9792.88,9855.39,9762.29,9848.92,24010071,390515665595,44928991761105
2022-04-05,9856.94,9900.05,9846.19,9881.6,50163893,477877493510,44809129977840
2022-04-06,9816.64,9816.64,9747.96,9774.07,61930901,614133903525,44313361681945
2022-04-07,9700.4,9763.63,9604.3,9618.25,39833735,584999312555,43624398271600
2022-04-08,9678.4,9746.14,9604.88,9680.31,27663344,425720221855,43901960333185
2022-04-11,9637.16,9638.04,9501.1,9505.38,23128485,471369240070,43077818247005
2022-04-12,9426.99,9449.31,9322.47,9425.04,18949913,298509147440,42729170980495
2022-04-13,9444.17,9580.52,9438.66,9579.14,20616965,337645009210,43440092897050
2022-04-14,9611.3,9611.3,9488.58,9521.75,20027265,319147271585,43197003186850
2022-04-15,9448.26,9450.29,9321.2,9399.62,20102174,340053642345,42625271782465
2022-04-18,9339.88,9395.96,9315.09,9349.87,22761457,271255090990,42409168656925
2022-04-19,9390.11,9477.61,9380.66,9453.24,28613419,335724104030,42889571993835
2022-04-20,9447.59,9464.26,9407.41,9413.52,25560066,276631425855,42702547325435
2022-04-21,9433.86,9497.68,9384.5,9384.5,23366569,263734091245,42659469435625
2022-04-22,9302.27,9347.64,9227.52,9324.09,46388622,395826780545,42453013111915
2022-04-25,9169.68,9169.68,9051.31,9051.31,31890503,376182227190,41251782918490
2022-04-26,9120.53,9248.68,9120.53,9220.86,27534174,277569493090,42293913623130
2022-04-27,9084.1,9166.26,9007.87,9148.03,22670222,281826548785,41960777884710
2022-04-28,9186.44,9218.03,9126.79,9149.62,20106124,237794884930,41970864210605
2022-04-29,9170.97,9346.52,9165.9,9346.52,28174017,591701732020,42874050103600
2022-05-02,9226.82,9298.44,9202.82,9266.54,15992298,217458237560,42468108099335
2022-05-03,9259.31,9352.55,9258.33,9267.6,16794777,288995439420,42472939909995
2022-05-04,9274.85,9278.36,9107.53,9123.15,13804863,205177869470,41814421935665
2022-05-06,8998.74,8998.74,8854.18,8866.87,15856030,239378325300,40640842534130
2022-05-09,8849.81,8849.81,8627.33,8641.74,16491317,258570347530,39610070449510
2022-05-10,8547.08,8547.08,8349.9,8521.04,18145618,279468264830,39079318104015
2022-05-11,8482.8,8723.46,8469.4,8720.79,13261481,226482813640,40000818731580
2022-05-12,8592.05,8657.37,8369.67,8369.67,28364972,391265930515,38390293004055
2022-05-13,8419.83,8590.06,8419.83,8586.69,35728934,411640075175,39385704543670
2022-05-16,8630.74,8727.16,8597.25,8599.39,40219689,404099995270,39443987570005
2022-05-17,8617.54,8714.71,8597.08,8713.78,39079640,446384350970,39971647061830
2022-05-18,8734.41,8756.96,8655.93,8714.09,20179866,275535684505,39974133108535
2022-05-19,8557.6,8633.08,8488.68,8565.83,22952601,363388411335,39294707300195
2022-05-20,8581.52,8756.75,8581.52,8751.7,20776366,295580556315,40147480193325
2022-05-23,8767.63,8978.83,8737.01,8923.59,51344878,918623859750,40936830846200
2022-05-24,8879.47,8905.43,8741.86,8741.86,36133077,581048158705,40086544392055
2022-05-25,8785.81,8959.65,8736.44,8854.66,81033557,611754140995,40605562969955
2022-05-26,8896.15,9028.52,8838.17,8881.44,37427869,532898433405,40728616020085
2022-05-27,8980.94,9027.88,8871.5,8905.82,52498400,640019439280,40842314722940
2022-05-30,8973.04,9061.85,8960.4,9048.72,70943215,822423811915,41499350724660
2022-05-31,9035.94,9105.94,8932.54,9104.01,39322573,715087633695,41752780481570
2022-06-02,9079.62,9108.66,9038.38,9053.33,44241960,453017753615,41519846870600
2022-06-03,9115.75,9145.87,9027.2,9047.43,27450026,402029873795,41492393043110
2022-06-07,9010.0,9012.06,8801.52,8815.41,18814900,290683983520,40428147923720
2022-06-08,8847.53,8951.63,8846.98,8857.84,20009646,321853988700,40493735899625
2022-06-09,8837.81,8894.37,8750.62,8894.37,28784368,464212830240,40643256313475
2022-06-10,8801.79,8858.26,8765.16,8818.45,35048424,411247372050,40303581831720
2022-06-13,8640.5,8640.5,8306.17,8309.42,28272555,366790781680,37989796643640
2022-06-14,8168.8,8266.4,8059.86,8209.68,33429242,421194717990,37548718974460
2022-06-15,8206.34,8251.74,7963.41,8003.22,51930456,617330605515,36612322458730
2022-06-16,8127.38,8205.56,7973.44,7980.86,21916191,303335908515,36496555123440
2022-06-17,7832.97,7979.42,7756.02,7957.17,22502669,311873151505,36383776851525
2022-06-20,8029.33,8033.12,7670.74,7724.02,22226843,302220526110,35327899052630
2022-06-21,7778.53,7914.39,7674.13,7863.49,28790902,286324571900,35961499247870
2022-06-22,7924.96,7974.96,7644.62,7644.62,57294370,784224809440,34965470689520
2022-06-23,7667.19,7790.87,7403.13,7403.13,42983211,487244301070,33873990960990
2022-06-24,7473.06,7825.79,7471.95,7825.79,41943811,538675354370,36179951634350
2022-06-27,7868.87,8004.61,7732.2,7929.81,31485625,383389283245,36662872045935
2022-06-28,7963.35,7964.77,7786.38,7847.17,34519088,510806284345,36285144566780
2022-06-29,7752.88,7860.33,7702.84,7783.4,25617390,360855046785,35991213230830
2022-06-30,7807.55,7924.21,7771.29,7779.97,40760372,659246351595,36074113193330
2022-07-01,7810.08,7872.66,7557.01,7586.53,33940677,521646126675,35179513284005
2022-07-04,7640.27,7695.15,7515.94,7616.96,44643251,799310892775,35319538223290
2022-07-05,7695.0,8006.39,7677.01,8004.85,45016260,815490215155,37120890997255
2022-07-06,7949.66,8116.16,7913.05,7958.3,25767076,470109224870,36903583531940
2022-07-07,8028.16,8164.0,8009.55,8139.66,23098850,453612988465,37745189741815
2022-07-08,8202.37,8278.17,8149.78,8250.13,33244562,693975851990,38253894334770
2022-07-11,8278.43,8468.41,8278.43,8410.84,71324556,1071332269795,38999378402420
2022-07-12,8412.46,8457.49,8306.5,8412.73,85371756,1326503095565,38954313351220
2022-07-13,8459.49,8547.19,8429.93,8482.21,66850846,1226226323275,39284894973740
2022-07-14,8446.67,8559.86,8375.83,8556.87,65294197,970213124235,39631297992550
2022-07-15,8582.91,8589.47,8504.09,8552.98,85036112,1205080325200,39615265736615
2022-07-18,8628.34,8687.83,8555.2,8672.95,62502665,885110985990,40171016000260
2022-07-19,8652.45,8756.96,8603.15,8750.47,57623990,915812278095,40553073653685
2022-07-20,8826.26,8931.58,8784.83,8864.84,55364718,1050228235690,41085247267190
2022-07-21,8864.81,8864.81,8695.27,8706.53,59190000,804778568565,40386010461375
2022-07-22,8707.65,8739.27,8617.03,8617.03,35945065,712873052490,39970741269680
2022-07-25,8613.24,8634.62,8452.99,8533.11,33773442,601850132175,39583803432960
2022-07-26,8540.1,8593.11,8519.7,8539.83,41939699,537820766245,39618009455790
2022-07-27,8538.77,8724.91,8536.04,8710.09,36018034,580819733590,40407189194310
2022-07-28,8767.68,8783.29,8668.56,8687.5,24801406,433675034125,40301829257420
2022-07-29,8717.48,8725.6,8599.93,8625.78,25892714,462539172888,40074023101505
2022-08-01,8601.88,8648.31,8530.34,8612.75,25680795,388252966295,40014638064905
2022-08-02,8600.02,8638.64,8531.71,8600.39,21193096,384783685030,39959027723895
2022-08-03,8591.79,8639.33,8573.4,8609.63,20079270,301273609735,40001961839335
2022-08-04,8650.21,8804.15,8650.21,8768.9,48950099,603384559900,40741956207985
2022-08-05,8777.91,9005.42,8771.02,8990.7,33732240,557543926150,41773196823475
2022-08-08,8987.45,9023.89,8912.94,8940.33,23213089,388417615365,41539192327660
2022-08-09,8928.14,9004.99,8907.5,8988.16,35254957,498119051275,41763877050345
2022-08-10,8950.35,8955.25,8782.77,8782.77,23976315,387735881350,40809530042770
2022-08-11,8894.41,8946.49,8868.09,8901.01,32765119,325003035110,41358960404095
2022-08-12,8898.64,8940.07,8850.3,8864.0,36671312,527148490875,41186992688160
2022-08-16,8885.91,8893.73,8799.54,8866.63,49541197,644621688310,41199217931460
2022-08-17,8872.29,8922.93,8751.2,8765.97,39107951,524563872095,40422438041725
2022-08-18,8722.65,8762.18,8648.54,8652.03,46833200,509654955055,39887003220665
2022-08-19,8648.55,8663.91,8527.65,8527.65,61441075,603333016545,39341664830925
2022-08-22,8470.13,8470.13,8330.68,8334.41,25317408,298625536760,38456759457405
2022-08-23,8268.86,8311.9,8155.39,8170.71,27508195,324155563560,37706223626605
2022-08-24,8204.14,8242.11,8124.09,8240.93,20854910,256561380710,38043080052775
2022-08-25,8254.35,8420.07,8232.92,8418.73,41899258,504360159850,38873254832515
2022-08-26,8442.17,8467.37,8279.51,8312.54,27994047,412326679245,38379036862685
2022-08-29,8092.73,8092.73,7995.22,7995.22,29204798,343255627690,36915624137125
2022-08-30,8055.43,8295.09,8055.43,8295.09,30831669,447414263730,38283919505845
2022-08-31,8241.27,8396.45,8211.69,8378.74,23426155,347871811880,38672638680475
2022-09-01,8295.72,8332.57,8198.34,8198.34,41834994,460984980630,37832694307745
2022-09-02,8261.93,8333.49,8149.37,8167.46,28532880,367950849767,37692264028860
2022-09-05,8158.3,8171.37,7882.49,7917.31,29123150,417645264165,36544612679870
2022-09-06,7938.43,8025.18,7898.73,7939.96,19065530,260786962210,36648417188895
2022-09-07,7885.8,7896.15,7737.65,7747.48,22874331,311025383995,35756806790675
2022-09-08,7815.69,7895.55,7797.66,7853.14,25922137,339209131215,36254497482270
2022-09-13,7976.6,8054.32,7976.6,8046.43,35648966,387458071420,37144830839445
2022-09-14,7829.92,7932.94,7772.22,7879.2,41716409,497929357605,36369663299530
2022-09-15,7906.15,7930.74,7786.86,7786.86,24792466,396220484755,35938385772235
2022-09-16,7715.27,7767.32,7661.97,7675.33,42311927,547674411835,35414843920940
2022-09-19,7689.07,7703.04,7492.63,7505.57,29451375,362648308965,34674475679085
2022-09-20,7555.9,7592.4,7481.67,7509.65,22471854,266515666190,34702204274940
2022-09-21,7486.22,7487.67,7335.27,7380.41,33321796,334324289520,34295236638330
2022-09-22,7296.27,7296.27,7158.42,7279.62,31997414,309191757810,33881393253775
2022-09-23,7252.2,7258.82,7087.82,7089.23,24567491,269326331770,32999712287355
2022-09-26,7006.57,7027.01,6770.1,6792.99,39143296,405765110705,31622685924440
2022-09-27,6825.57,6904.58,6708.34,6867.3,32840703,291896532400,31946097013160
2022-09-28,6837.67,6997.52,6720.47,6813.0,39414102,378321921070,31692750657275
2022-09-29,6961.48,7099.57,6925.38,6940.72,81965218,829470707385,32428822602940
2022-09-30,6885.2,6936.07,6797.94,6833.7,55226492,560029201780,31928730330940
2022-10-04,6986.43,7116.44,6916.6,7105.08,40952052,397672334065,33204185587870
2022-10-05,7180.24,7186.51,6893.74,6924.63,49751899,498194208705,32489292819765
2022-10-06,6961.69,7095.81,6949.79,7082.36,31323304,307131310235,33227878511520
2022-10-07,7030.34,7049.33,6920.72,6923.98,48423345,317009786055,32482427507115
2022-10-11,6790.6,6790.6,6566.06,6576.3,32836453,341879341320,30839865859000
2022-10-12,6585.07,6670.86,6534.27,6657.66,30087864,304231525420,31214619190290
2022-10-13,6640.21,6647.75,6444.19,6471.02,36100834,347230797150,30336989021370
2022-10-14,6603.64,6819.56,6603.64,6819.56,60710349,612641572900,31994456626770
2022-10-17,6715.57,6824.51,6681.44,6812.17,40308256,453746120090,31961988084750
2022-10-18,6901.96,7047.41,6896.21,7047.41,57493419,873050237400,33072045231455
2022-10-19,7032.14,7071.38,6886.41,6890.85,52572548,676170498175,32520132172220
2022-10-20,6859.67,6914.45,6780.02,6820.25,36391677,383511606120,32184591629750
2022-10-21,6785.83,6822.53,6727.59,6753.51,68252566,705561470565,31862880751570
2022-10-24,6890.0,6990.59,6855.65,6886.08,40259505,429542711290,32452138504940
2022-10-25,6901.89,6966.44,6841.9,6870.42,34929952,431136960385,32382357804040
2022-10-26,6885.39,6897.31,6800.86,6836.47,41917722,585338896455,32222520709895
2022-10-27,6854.26,6957.44,6854.26,6949.31,55942485,436977588165,32749995529745
2022-10-28,6920.53,6947.41,6859.21,6862.51,36542246,381107823860,32343364577165
2022-10-31,6932.92,6959.43,6890.94,6930.78,24038355,287027921180,32667322732425
2022-11-01,6913.04,6913.04,6817.37,6904.35,29324343,269188591660,32551370914330
2022-11-02,6885.16,7015.75,6834.18,6992.09,38426932,390940399650,32970699929430
2022-11-03,6865.96,6933.94,6851.02,6874.04,15613665,189793608260,32446356792465
2022-11-04,6843.69,6858.38,6767.73,6843.21,33877265,288156957915,32301866031275
2022-11-07,6847.81,6961.82,6844.57,6960.93,16752205,219165521455,32861121432695
2022-11-08,6981.41,7134.88,6981.41,7122.52,44393763,444565731010,33621752051735
2022-11-09,7157.26,7174.09,7089.8,7111.36,32817550,379661705035,33569596895700
2022-11-10,7058.27,7102.08,7019.24,7066.06,29002495,262586581885,33358669794040
2022-11-11,7246.78,7341.05,7242.39,7326.83,33190507,378631446265,34632602840320
2022-11-14,7313.35,7437.1,7298.13,7378.65,26289933,364512567395,34876315663480
2022-11-15,7381.6,7638.73,7381.6,7637.07,51050805,522831953840,36083851012040
2022-11-16,7658.46,7675.59,7530.22,7538.39,48923334,516781409206,35623098385125
2022-11-17,7513.98,7591.45,7489.04,7510.87,43644304,484783085895,35502450395555
2022-11-18,7506.78,7526.39,7420.45,7435.86,24763488,320583854765,35149512267175
2022-11-21,7441.95,7459.37,7257.93,7263.61,26217452,292565471990,34340266898235
2022-11-22,7252.73,7307.16,7193.35,7199.0,34230769,456965085085,34159744211935
2022-11-23,7241.78,7299.91,7237.82,7286.1,28151309,302930009885,34249449552600
2022-11-24,7291.11,7360.73,7291.11,7354.65,15939054,189350884600,34595540751315
2022-11-25,7350.92,7361.49,7283.75,7283.75,29751585,308781417460,34267688986930
2022-11-28,7261.39,7261.39,7070.27,7082.23,21464782,261395395840,33315949864020
2022-11-29,7057.55,7282.1,7037.45,7274.29,30759317,388935803785,34217879477455
2022-11-30,7256.76,7308.46,7211.62,7240.66,44918203,549747872825,34185619497245
2022-12-01,7354.22,7425.67,7314.35,7341.51,23194114,394525347070,34664610938070
2022-12-02,7345.3,7370.08,7282.18,7294.18,27653044,283677297450,34436263950730
2022-12-05,7346.76,7512.64,7327.76,7472.5,65010346,498060866690,35283951013140
2022-12-06,7403.75,7471.3,7383.81,7387.09,28254007,325322332685,34887787221515
2022-12-07,7353.04,7456.35,7290.69,7385.99,32279181,367141094120,34882205341615
2022-12-08,7393.59,7414.28,7312.06,7312.06,26096568,298517555430,34535814171935
2022-12-09,7375.47,7521.67,7363.48,7485.09,32344873,446477090670,35337615411315
2022-12-12,7452.87,7471.21,7405.0,7418.22,37198978,392124921740,35016781864085
2022-12-13,7442.46,7525.19,7426.74,7488.59,112176278,746211138410,35357785863325
2022-12-14,7562.47,7658.45,7562.47,7637.73,147541715,937300268060,36060029044275
2022-12-15,7607.7,7657.01,7578.87,7585.1,79628050,575601045860,35806398343640
2022-12-16,7457.58,7609.2,7451.0,7576.63,102861698,652930342590,36242245135800
2022-12-19,7579.32,7600.26,7528.67,7528.67,73561133,537091846470,36010715774695
2022-12-20,7510.98,7514.76,7342.77,7363.0,72850476,695193089405,35219023085215
2022-12-21,7417.24,7522.27,7389.41,7505.84,79488192,657461048790,35906684451470
2022-12-22,7552.67,7611.35,7519.18,7600.12,56382157,488251513675,36361249108045
2022-12-23,7459.05,7459.23,7325.88,7325.88,49181523,490439645100,38699308167825
2022-12-26,7349.74,7446.64,7323.5,7400.47,79087771,570444716840,39095594087665
2022-12-27,7448.99,7517.39,7419.07,7489.9,49714122,543522743170,39600737727315
2022-12-28,7452.19,7477.61,7383.37,7393.43,64368255,601086746610,38773300634945
